4.859,0.117,-0.160,0.524,0.603
4.863,0.119,-0.157,0.523,0.505
4.867,0.121,-0.156,0.518,0.248
4.872,0.123,-0.155,0.441,0.328
4.876,0.125,-0.153,0.423,0.447
4.880,0.127,-0.152,0.502,0.466
4.884,0.129,-0.150,0.421,0.348
4.888,0.130,-0.149,0.361,0.290
4.892,0.132,-0.147,0.324,0.429
4.897,0.133,-0.145,0.381,0.329
4.901,0.135,-0.144,0.341,0.290
4.905,0.136,-0.143,0.263,0.351
4.909,0.137,-0.141,0.280,0.212
4.913,0.138,-0.141,0.261,0.252
4.917,0.139,-0.139,0.264,0.430
4.922,0.140,-0.137,0.183,0.273
4.926,0.141,-0.137,0.162,0.195
4.930,0.142,-0.136,0.181,0.194
4.934,0.142,-0.135,0.161,0.155
4.938,0.143,-0.134,0.222,0.273
4.942,0.144,-0.133,0.240,0.154
4.947,0.145,-0.133,5.927E-2,-1.035E-3
4.951,0.145,-0.133,8.110E-2,0.117
4.955,0.146,-0.132,0.160,0.136
4.959,0.146,-0.132,5.962E-2,1.872E-2
4.963,0.146,-0.132,1.699E-2,3.233E-2
4.967,0.146,-0.132,,
4.971,,,,
4.976,0.147,-0.132,,
